uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"139f2b57-b467-438e-85fc-64e93f5a7d0d","UNDE_013.basePlot.cfc","D05","UNDE","UNDE_013","distributed","WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjsCGOCjHrowg=",,"WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjNluMIapzLHU=","A00000076684","2019-06-25T21:04Z","2019-12-10",1,0.194,25,0.316,2.742,1.652,0.487,0.221,73.4,46.2,10.0,23.9,31.2,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"a1496059-f23b-4571-a4be-0252359a4e77","UNDE_013.basePlot.cfc","D05","UNDE","UNDE_013","distributed","WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xTJR/AJnI8GU=",,"WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xs8VdsB5IR/vyYpJAxTPo5Q==","A00000076949","2019-06-25T22:19Z","2019-12-10",1,0.199,25,0.117,0.733,0.633,0.116,0.127,434.1,63.3,6.6,21.4,17.7,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"3fe46293-f003-402a-9ba7-084bf2b5fb7b","UNDE_010.basePlot.cfc","D05","UNDE","UNDE_010","distributed","WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvcD1lo8IaNXg=",,"WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvYTck6Ga1Iu4=","A00000076712","2019-06-26T15:24Z","2019-12-10",1,0.205,25,0.085,0.439,0.398,0.056,0.056,782.6,20.8,1.7,15.2,29.1,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"bff84d55-52fd-4208-8d5d-1040465b9ab7","UNDE_010.basePlot.cfc","D05","UNDE","UNDE_010","distributed","WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TZwvw6KhnBOc=",,"WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TWe8Npq3US+NGvebRd4lDNg==","A00000076695","2019-06-26T15:48Z","2019-12-10",1,0.198,25,0.206,1.488,0.428,0.197,0.158,88.0,60.0,3.9,18.1,133.9,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"79e3cb55-a78f-47b9-ab6f-4acd3bcc9a5c","UNDE_010.basePlot.cfc","D05","UNDE","UNDE_010","distributed","WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgkMVGE0ZgDKQ=",,"WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgvW+ix1M1/JU=","A00000076990","2019-06-26T16:05Z","2019-12-10",1,0.200,25,0.095,0.348,0.809,0.103,0.078,1029.0,58.8,1.6,22.6,49.2,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"01a91413-9cac-4072-8026-742261e0e828","UNDE_002.basePlot.cfc","D05","UNDE","UNDE_002","distributed","WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/K+03fx+t58hU=",,"WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/KWP/S0/ZITZuee0ima9rqtQ==","A00000076673","2019-06-26T19:01Z","2019-12-10",1,0.197,25,0.206,1.000,0.505,0.163,0.137,531.9,53.7,10.5,21.4,26.8,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"87b08f69-c960-4ee7-ab5e-ac2bb4c80778","UNDE_002.basePlot.cfc","D05","UNDE","UNDE_002","distributed","WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hZ1JUady3ZMY=",,"WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hsemESIcoj1w=","A00000076682","2019-06-26T19:38Z","2019-12-10",1,0.204,25,0.238,0.962,0.291,0.102,0.111,966.9,46.2,3.1,44.6,23.1,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"1a96fccf-d235-4d2e-b085-971f65baff80","UNDE_059.basePlot.cfc","D05","UNDE","UNDE_059","tower","WnrB9gmiM7KvmlqGJ42r9+3oMC4z/PpxWa8h73+2iqQ=",,"WnrB9gmiM7KvmlqGJ42r9+3oMC4z/Ppx0EF6RLo3En//6/GI4sbugA==","A00000076714","2019-06-26T21:04Z","2019-12-10",1,0.198,25,0.107,0.431,0.645,0.169,0.065,65.4,43.5,2.6,7.2,17.9,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"beec8a59-099a-44fe-9bd5-818a302bf3d8","UNDE_059.basePlot.cfc","D05","UNDE","UNDE_059","tower","WnrB9gmiM7J7IoFxUZveELqHAvQSepTBVqV06RBRk8w=",,"WnrB9gmiM7J7IoFxUZveELqHAvQSepTBVFpLLFOFu3L/1tBalmuIUQ==","A00000076701","2019-06-26T21:48Z","2019-12-10",1,0.196,25,0.155,0.777,0.976,0.218,0.138,428.3,44.8,6.6,29.7,26.0,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"81d2a19b-b334-45ba-84a3-7dd2130e5f2b","UNDE_012.basePlot.cfc","D05","UNDE","UNDE_012","distributed","WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDw7Pruh5AVjnc=",,"WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDwPwS6XryV39sWRAAVuX+0oQ==","A00000076679","2019-06-27T16:13Z","2019-12-10",1,0.200,25,0.140,0.759,0.983,0.291,0.130,744.0,89.6,6.0,22.0,19.0,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
