uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release
71f55bd9-4688-49f0-ac9f-bb52827ac787,UNDE_012.basePlot.cfc,D05,UNDE,UNDE_012,distributed,WnrB9gmiM7LrAdAqcRZjGAHUAiZTtcwufMou9C0oGQo=,,WnrB9gmiM7LrAdAqcRZjGAHUAiZTtcwu0jjvS5Q/K7EKX6gDYNMzmA==,A00000076670,2019-06-27T16:20Z,2019-12-10,1,0.2,25,0.138,0.958,0.766,0.126,0.134,467.1,31.8,5.4,29.1,16.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
928fb338-dd43-4a33-9288-e05969307315,UNDE_012.basePlot.cfc,D05,UNDE,UNDE_012,distributed,WnrB9gmiM7Iu9xAiEWyBuA9qe5F0OOKUywyDK3xcWcQ=,,WnrB9gmiM7Iu9xAiEWyBuA9qe5F0OOKUiPZ9o3pURAk=,A00000076972,2019-06-27T16:30Z,2019-12-10,1,0.206,25,0.09,0.499,0.647,0.071,0.086,285.1,35.1,2.2,18,21.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
226d3959-a125-4bc5-8d70-7fc77acec4f2,UNDE_050.basePlot.cfc,D05,UNDE,UNDE_050,tower,WnrB9gmiM7IfnJtC5BUruWEfsaR4ESPCBa6UBK8h+pY=,,WnrB9gmiM7IfnJtC5BUruWEfsaR4ESPCJvKK74HnuIFoAU14096lvA==,A00000076708,2019-06-27T19:34Z,2019-12-10,1,0.194,25,0.25,2.203,1.279,0.262,0.202,48.7,57.5,26.6,23.1,20.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
aecb91f1-3506-40c0-8d47-cac9d325a4e5,UNDE_050.basePlot.cfc,D05,UNDE,UNDE_050,tower,WnrB9gmiM7LN5748NGOBOCfyviLTlqwkJeO5LJ9Ga+E=,,WnrB9gmiM7LN5748NGOBOCfyviLTlqwkehCw32Cgoc1WtyPCaFf8jw==,A00000076689,2019-06-29T19:57Z,2019-12-10,1,0.201,25,0.28,1.997,0.752,0.202,0.187,162,98.7,7.2,19.2,125.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
9ba71f88-e4c8-4bfd-93d0-db31feb22982,UNDE_058.basePlot.cfc,D05,UNDE,UNDE_058,tower,WnrB9gmiM7JaHwAIJc1JprE9gjz/5FwKygNApjIqQ7g=,,WnrB9gmiM7JaHwAIJc1JprE9gjz/5FwKA+VAcadWCtjA4lMcDNJXYg==,A00000076979,2019-06-30T18:06Z,2019-12-10,1,0.202,25,0.265,1.587,0.608,0.15,0.207,107.5,41.4,10.3,14.3,119,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
ce2d96b2-09f7-4c2e-bb47-50600688543a,UNDE_058.basePlot.cfc,D05,UNDE,UNDE_058,tower,WnrB9gmiM7JaHwAIJc1JpsEcQxgeMxCvixBMrSlR/8Y=,,WnrB9gmiM7JaHwAIJc1JpsEcQxgeMxCvyJFbDuhtnb0bAEqVC7OfWw==,A00000076692,2019-06-30T18:43Z,2019-12-10,1,0.196,25,0.261,1.75,0.633,0.17,0.199,117,37,9.6,15.2,113.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
1fa23d77-3b00-4a8f-a01e-5853947c42ac,UNDE_058.basePlot.cfc,D05,UNDE,UNDE_058,tower,WnrB9gmiM7J2KyKbDtjZnZ8KwMaXzAJE8ZEpDmO2eWc=,,WnrB9gmiM7J2KyKbDtjZnZ8KwMaXzAJEHb+jJBKNN9c=,A00000076698,2019-06-30T18:53Z,2019-12-10,1,0.2,25,0.182,1.056,1.769,0.303,0.173,988.5,61.3,10.9,25,19.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
e778508d-2860-4932-ade2-c5378bcfa9f9,MLBS_061.basePlot.cfc,D07,MLBS,MLBS_061,tower,gv/1/Di3XvFTqEI7hs3lyU6EUYKptnufiYcmBMGcKtM=,A00000012510,gv/1/Di3XvFTqEI7hs3lyU6EUYKptnufTlPrii9HCZo=,A00000043748,2018-06-18T13:16Z,2020-02-10,1,0.204,25,0.2,1.21,0.388,0.093,0.173,762.6,48.8,9.9,28.1,20.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
64a087ba-a50b-428e-a85d-99e38d81bd11,MLBS_061.basePlot.cfc,D07,MLBS,MLBS_061,tower,gv/1/Di3XvHs3TiUgQrYnylvV/FrlVzvg2kcspFw1bw=,A00000012528,gv/1/Di3XvHs3TiUgQrYnylvV/FrlVzvfcJbtBd7vXo=,A00000043714,2018-06-18T14:27Z,2020-02-10,1,0.199,25,0.17,0.938,0.368,0.177,0.127,527.9,33.5,5.2,16.8,26.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
4ce84882-2e48-4d7e-8b61-23d3db4d410e,MLBS_009.basePlot.cfc,D07,MLBS,MLBS_009,distributed,gv/1/Di3XvGwPyjkavET/K7FvPj0qjUQYGzjC3Kk2MA=,A00000012198,gv/1/Di3XvGwPyjkavET/K7FvPj0qjUQb+Swdf7uKNY=,A00000043713,2018-06-18T18:35Z,2020-02-10,1,0.196,25,0.148,1.2,0.55,0.113,0.132,2930,34,6.3,26.2,24.8,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
1e45c984-5139-41a8-8b62-fdfb153e7ff9,MLBS_009.basePlot.cfc,D07,MLBS,MLBS_009,distributed,gv/1/Di3XvGwPyjkavET/OtGBjnV7ZW8FYSc6il2NZA=,A00000012261,gv/1/Di3XvGwPyjkavET/OtGBjnV7ZW8WcCcj9nfJes=,A00000043679,2018-06-18T18:59Z,2020-02-10,1,0.199,25,0.19,1.359,0.699,0.168,0.153,4325,46.4,8,29.3,32.8,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
dc9fe0ff-cbff-4fdd-bc50-0210b8a69c12,MLBS_009.basePlot.cfc,D07,MLBS,MLBS_009,distributed,gv/1/Di3XvEZ32fKrFrcU8wetWGgE6zT0F6OY71J6HU=,A00000012526,gv/1/Di3XvEZ32fKrFrcU8wetWGgE6zTYZSAJksiLu8=,A00000043645,2018-06-18T19:40Z,2020-02-10,1,0.198,25,0.179,1.241,0.328,0.094,0.134,1432,25.7,12.4,32.7,17.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
48bddf5e-c6d6-41f8-89f8-8e55dc017a57,MLBS_061.basePlot.cfc,D07,MLBS,MLBS_061,tower,gv/1/Di3XvHFA0Y+9+F4I7qfOIUNfjfxi/Hn7wGjyQg=,A00000012211,gv/1/Di3XvHFA0Y+9+F4I7qfOIUNfjfx8W3Y8OaPZw0=,A00000043647,2018-06-18T20:43Z,2020-02-10,1,0.203,25,0.188,1.208,0.896,0.273,0.13,1266,36.3,7.2,28.8,31.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
fa61b57f-1d62-48d7-87c1-a653315bc2df,MLBS_063.basePlot.cfc,D07,MLBS,MLBS_063,tower,gv/1/Di3XvEJrFEmNh8BI0ZK2sqPOPYFrhBSRC5YC8s=,A00000012511,gv/1/Di3XvEJrFEmNh8BI0ZK2sqPOPYFxaxWUo7nXbY=,A00000043646,2018-06-19T11:43Z,2020-02-10,1,0.198,25,0.184,0.916,0.55,0.142,0.174,1258,44.5,12.5,34,19.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
359179a3-1d81-42d4-be3c-88868c0e2a51,MLBS_063.basePlot.cfc,D07,MLBS,MLBS_063,tower,gv/1/Di3XvFIAAmccByPPzLrCbRZO/U55h9TSSDCP3A=,A00000012529,gv/1/Di3XvFIAAmccByPPzLrCbRZO/U5yE9he6fR0gE=,A00000043747,2018-06-19T12:26Z,2020-02-10,1,0.205,25,0.148,0.97,0.595,0.129,0.131,1695,32.8,6.5,28.8,21.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
9f225b56-0119-44fe-8c54-466b7b3be751,MLBS_064.basePlot.cfc,D07,MLBS,MLBS_064,tower,gv/1/Di3XvHdPsxwxTV2La8MDi4DOgmIxQ48I4EIoJ0=,A00000012213,gv/1/Di3XvHdPsxwxTV2La8MDi4DOgmI334Og84U5eQ=,A00000043716,2018-06-19T15:23Z,2020-02-10,1,0.199,25,0.17,0.969,0.398,0.124,0.118,917.8,29.8,6.4,19.9,23.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
6dcef45a-a968-42b2-9945-6abd93d52989,MLBS_064.basePlot.cfc,D07,MLBS,MLBS_064,tower,gv/1/Di3XvG/XeKiDq533uNglmG8SbKPUanvIM72QHg=,A00000012512,gv/1/Di3XvG/XeKiDq533uNglmG8SbKPZzsaXYoyoDQ=,A00000043682,2018-06-19T17:01Z,2020-02-10,1,0.199,25,0.2,1.075,0.606,0.155,0.148,2089,48,9.6,27,35,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,Manganese than typical for plant material which is likely from dust contamination. Analyses were confirmed before reporting.,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
677e17bb-b390-4fdc-a646-aeba003c6ec1,MLBS_064.basePlot.cfc,D07,MLBS,MLBS_064,tower,gv/1/Di3XvFqdJpFZdQ75VR4GtLQwkBqpjPJI36iV0E=,A00000012530,gv/1/Di3XvFqdJpFZdQ75VR4GtLQwkBqcdrIP84epwE=,A00000043648,2018-06-19T17:45Z,2020-02-10,1,0.201,25,0.197,0.936,0.788,0.161,0.133,1938,47,11.2,32,18.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
02ade2bf-8112-457d-a774-8fa96885d4be,MLBS_063.basePlot.cfc,D07,MLBS,MLBS_063,tower,gv/1/Di3XvH43usIH9/MyGpoLUN1vmKwyNhPYIONB68=,A00000012212,gv/1/Di3XvH43usIH9/MyGpoLUN1vmKw1tzlZ5nY16s=,A00000043680,2018-06-19T19:02Z,2020-02-10,1,0.196,25,0.223,1.365,1.183,0.363,0.153,2305,49.5,8,39.6,33.6,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
1203a9a4-c04a-433d-8e0a-be4282a83198,MLBS_004.basePlot.cfc,D07,MLBS,MLBS_004,distributed,gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5Gw4vmDjX9vQ0=,A00000012193,gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5GGK74cy3mNzk=,A00000043674,2018-06-20T11:26Z,2020-02-10,1,0.203,25,0.13,0.868,0.571,0.129,0.154,1937,44.8,8.3,22.8,15.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
c4a7cff8-008f-4bd7-9d52-214aef4175d4,MLBS_004.basePlot.cfc,D07,MLBS,MLBS_004,distributed,gv/1/Di3XvGn0b286CZVHHZ1Rg3E13Vvgls/7NeCIKw=,A00000012245,gv/1/Di3XvGn0b286CZVHHZ1Rg3E13VvrA5hr8XuuT8=,A00000043640,2018-06-20T12:15Z,2020-02-10,1,0.2,25,0.129,0.815,0.475,0.14,0.125,1505,51.5,8.2,15.2,21.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
d96cabfb-cd5b-4f8f-bcba-c111c3b29a56,MLBS_004.basePlot.cfc,D07,MLBS,MLBS_004,distributed,gv/1/Di3XvEr5UL7fnWRP65dCrIiiByh0iOS8q3daxM=,A00000012517,gv/1/Di3XvEr5UL7fnWRP65dCrIiiByh6Kb6aqILGsQ=,A00000043741,2018-06-20T13:29Z,2020-02-10,1,0.201,25,0.118,1.374,0.501,0.129,0.152,1940,41.3,5.8,28.1,23.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
fad56150-478c-4a66-8a3c-72df92946165,MLBS_008.basePlot.cfc,D07,MLBS,MLBS_008,distributed,gv/1/Di3XvGiGQlUFc+uCU+P8T5wjxhbwZd+UbiTwic=,A00000012197,gv/1/Di3XvGiGQlUFc+uCU+P8T5wjxhbyKI0H2LgJhM=,A00000043677,2018-06-20T14:42Z,2020-02-10,1,0.202,25,0.156,1.324,0.868,0.302,0.221,1210,56.8,10.6,11.2,17.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
59bab68a-cac2-4404-8774-21c626c5a0a9,MLBS_008.basePlot.cfc,D07,MLBS,MLBS_008,distributed,gv/1/Di3XvGiGQlUFc+uCZpbk98VpY36w3dAjRxIEzw=,A00000012248,gv/1/Di3XvGiGQlUFc+uCZpbk98VpY36/GXumaFd0Ek=,A00000043643,2018-06-20T15:10Z,2020-02-10,1,0.201,25,0.164,1.163,0.98,0.307,0.197,1433,44.5,11.3,11.1,23.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
aca1053b-0c06-46f2-9f10-bfdfaaf71914,MLBS_008.basePlot.cfc,D07,MLBS,MLBS_008,distributed,gv/1/Di3XvGiGQlUFc+uCYKAYxBJv7Y7ka4dF6yMvDg=,A00000012521,gv/1/Di3XvGiGQlUFc+uCYKAYxBJv7Y7FTYhWapcYJE=,A00000043744,2018-06-20T15:37Z,2020-02-10,1,0.203,25,0.14,1.341,0.638,0.28,0.19,974,48.6,9.4,10,16.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
2e1d4877-fd22-4d64-879d-9b7d3e4ddb99,MLBS_007.basePlot.cfc,D07,MLBS,MLBS_007,distributed,gv/1/Di3XvFGUoPnUGsFYIPb8/i7ah2RmgjxFl7aJww=,A00000012196,gv/1/Di3XvFGUoPnUGsFYIPb8/i7ah2ROWxjlcIwl34=,A00000043644,2018-06-20T17:58Z,2020-02-10,1,0.197,25,0.14,1.028,0.466,0.08,0.143,1531,43.7,7.2,25.1,14.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
53b11496-ad7c-4b58-9cb8-51b0df323ce3,MLBS_007.basePlot.cfc,D07,MLBS,MLBS_007,distributed,gv/1/Di3XvFGUoPnUGsFYFaOXc2fXj14FXdAcEeJdnQ=,A00000012246,gv/1/Di3XvFGUoPnUGsFYFaOXc2fXj14Ir89erLr9Xw=,A00000043745,2018-06-20T19:34Z,2020-02-10,1,0.204,25,0.143,1.008,0.549,0.09,0.135,1765,43.3,7.1,20.2,13.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
93d65fc1-4ac9-4107-a9b0-1ab76304ea79,MLBS_007.basePlot.cfc,D07,MLBS,MLBS_007,distributed,gv/1/Di3XvFQkGvmBfP/Xnm8lu17YBlu2SPPf9zCw+s=,A00000012520,gv/1/Di3XvFQkGvmBfP/Xnm8lu17YBluErzwjkVAinw=,A00000043711,2018-06-20T20:03Z,2020-02-10,1,0.204,25,0.119,0.865,0.479,0.071,0.136,1957,38.9,5.6,17.2,21.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
b2b28bac-5d5e-4f33-bbad-b57e1842ecfc,MLBS_067.basePlot.cfc,D07,MLBS,MLBS_067,tower,gv/1/Di3XvGuZzx1FjU753RDy4OIxozxiqsfMBMELV8=,A00000012214,gv/1/Di3XvGuZzx1FjU753RDy4OIxozx181/lG+9Ecg=,A00000043749,2018-06-21T13:15Z,2020-02-10,1,0.202,25,0.212,1.15,0.656,0.107,0.167,2859,40.9,14.3,32.6,23.3,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
466264dc-0453-4ca1-a4af-dcf3709b3a8c,MLBS_067.basePlot.cfc,D07,MLBS,MLBS_067,tower,gv/1/Di3XvElQjB9PeqBBLohiUb1X/dR4cp/wp6LXFs=,A00000012513,gv/1/Di3XvElQjB9PeqBBLohiUb1X/dRgmoiyyNf1YA=,A00000043715,2018-06-21T14:05Z,2020-02-10,1,0.193,25,0.141,0.95,0.269,0.078,0.109,792.4,34.5,6.1,18.6,23.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
1ec505c6-6d4d-48f2-861d-cb1820326208,MLBS_067.basePlot.cfc,D07,MLBS,MLBS_067,tower,gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho2hAC4JdvA/Fk=,A00000012531,gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho20gsLv44OGfI=,A00000043681,2018-06-21T14:40Z,2020-02-10,1,0.199,25,0.168,1.099,0.808,0.198,0.134,2975,41.5,8.7,39.1,29.4,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
4d24d157-968d-4d05-8474-623b3784bec8,MLBS_006.basePlot.cfc,D07,MLBS,MLBS_006,distributed,gv/1/Di3XvFmJEE349yKH3RiArYnImHZrP8woNT2Txk=,A00000012519,gv/1/Di3XvFmJEE349yKH3RiArYnImHZFOD3g7tjwGc/MvFMPSVX+A==,A00000043675,2018-06-25T18:20Z,2020-02-10,1,0.202,25,0.084,0.39,0.215,0.08,0.075,449.2,28.2,3.9,7,26.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
19e1d44a-eb30-4f38-aa40-97103f362575,MLBS_006.basePlot.cfc,D07,MLBS,MLBS_006,distributed,gv/1/Di3XvFmJEE349yKH5i7cabi61zSKmqxprSDlMg=,A00000012195,gv/1/Di3XvFmJEE349yKH5i7cabi61zSm2CkuFDI0AHGmuDxPhw6gg==,A00000043743,2018-06-25T19:15Z,2020-02-10,1,0.183,25,0.115,0.503,0.281,0.052,0.109,614.1,103.9,4.8,12,28.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
11f60f55-b6b4-41a9-8d34-745370c825d5,MLBS_006.basePlot.cfc,D07,MLBS,MLBS_006,distributed,gv/1/Di3XvFmJEE349yKH4SporpX+KfUkGAzZFDbusY=,A00000012232,gv/1/Di3XvFmJEE349yKH4SporpX+KfUpE9gIVSpC5y+67itV0qdxw==,A00000043709,2018-06-25T20:00Z,2020-02-10,1,0.202,25,0.094,0.427,0.222,0.052,0.086,528,24.9,2.4,8.1,24.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
ef89d86b-bfdd-403d-a89f-cb6617b3fc05,MLBS_010.basePlot.cfc,D07,MLBS,MLBS_010,distributed,gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxWOh7kCWb+h0=,A00000012210,gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxwSfup1ycggs=,A00000043746,2018-06-26T13:30Z,2020-02-10,1,0.204,25,0.197,0.689,0.625,0.174,0.127,1640,38.9,8.2,22,36,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
a8944add-7c77-4992-9885-91ca170e7250,MLBS_010.basePlot.cfc,D07,MLBS,MLBS_010,distributed,gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8r7g8CyuAmZg=,A00000012527,gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8Y5BBaxv5kYQ=,A00000043678,2018-06-26T13:45Z,2020-02-10,1,0.2,25,0.254,0.896,0.981,0.195,0.142,2712,47.2,9.1,36.4,37.5,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
deb4221b-075d-4616-a2e2-076f52f8478c,MLBS_010.basePlot.cfc,D07,MLBS,MLBS_010,distributed,gv/1/Di3XvFD3Izr4ImFs8zUfeIhClwY/z2dTBo+AKU=,A00000012509,gv/1/Di3XvFD3Izr4ImFs8zUfeIhClwY+P9nFlSOvWk=,A00000043712,2018-06-26T14:15Z,2020-02-10,1,0.2,25,0.183,0.995,1.038,0.358,0.124,2376,54.7,7.4,24.3,39.5,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
ede8f2ff-657a-46b4-88f6-0afa92ca5854,MLBS_003.basePlot.cfc,D07,MLBS,MLBS_003,distributed,gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLZaNyYO1O7Jk=,A00000012176,gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLj6e1L6ErYVE=,A00000043641,2018-06-26T15:15Z,2020-02-10,1,0.198,25,0.14,0.715,0.483,0.084,0.123,2225,58.2,5.2,17.3,21.4,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
a4163859-ac46-41df-b6dd-799e86764ca4,MLBS_003.basePlot.cfc,D07,MLBS,MLBS_003,distributed,gv/1/Di3XvHehpWEgxlzdNrpvifZbD0S0/rg/gndvPI=,A00000012228,gv/1/Di3XvHehpWEgxlzdNrpvifZbD0ScpFBZ11gmxo=,A00000043742,2018-06-26T16:00Z,2020-02-10,1,0.205,25,0.163,0.815,0.42,0.138,0.145,2479,36.8,9.2,27.2,35.8,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
563d171d-02f0-49e1-9212-917b3c25bd17,MLBS_003.basePlot.cfc,D07,MLBS,MLBS_003,distributed,gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+chK+EhrGMf34=,A00000012516,gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+c08jameWdEoM=,A00000043708,2018-06-26T17:00Z,2020-02-10,1,0.197,25,0.187,1.258,0.4,0.135,0.151,2832,34.1,9.8,33.6,22,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
cb452bcc-092b-4f5f-8016-08c3b19c55c2,MLBS_002.basePlot.cfc,D07,MLBS,MLBS_002,distributed,gv/1/Di3XvFHQUg03G1z8aiepKG3SBeboaMOYV0/J6E=,A00000012177,gv/1/Di3XvFHQUg03G1z8aiepKG3SBebYDlxlL810hk=,A00000043740,2018-06-26T18:00Z,2020-02-10,1,0.2,25,0.245,1.551,0.863,0.267,0.114,1357,76.3,7.3,26.8,31.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
